field,country,year,n_authors
"Economics, Econometrics and Finance",IE,2021,8
"Economics, Econometrics and Finance",IE,2022,10
"Economics, Econometrics and Finance",IE,2023,9
"Economics, Econometrics and Finance",IE,2024,9
"Economics, Econometrics and Finance",IL,2015,13
"Economics, Econometrics and Finance",IL,2016,14
"Economics, Econometrics and Finance",IL,2017,13
"Economics, Econometrics and Finance",IL,2018,14
"Economics, Econometrics and Finance",IL,2019,12
"Economics, Econometrics and Finance",IL,2020,12
"Economics, Econometrics and Finance",IL,2021,11
"Economics, Econometrics and Finance",IL,2022,10
"Economics, Econometrics and Finance",IL,2023,8
"Economics, Econometrics and Finance",IL,2024,8
"Economics, Econometrics and Finance",IN,2015,2
"Economics, Econometrics and Finance",IN,2016,2
"Economics, Econometrics and Finance",IN,2017,2
"Economics, Econometrics and Finance",IN,2018,2
"Economics, Econometrics and Finance",IN,2019,2
"Economics, Econometrics and Finance",IN,2020,3
"Economics, Econometrics and Finance",IN,2021,3
"Economics, Econometrics and Finance",IN,2022,3
"Economics, Econometrics and Finance",IN,2023,2
"Economics, Econometrics and Finance",IN,2024,3
"Economics, Econometrics and Finance",IT,2015,13
"Economics, Econometrics and Finance",IT,2016,12
"Economics, Econometrics and Finance",IT,2017,12
"Economics, Econometrics and Finance",IT,2018,13
"Economics, Econometrics and Finance",IT,2019,13
"Economics, Econometrics and Finance",IT,2020,13
"Economics, Econometrics and Finance",IT,2021,13
"Economics, Econometrics and Finance",IT,2022,17
"Economics, Econometrics and Finance",IT,2023,17
"Economics, Econometrics and Finance",IT,2024,16
"Economics, Econometrics and Finance",JP,2015,5
"Economics, Econometrics and Finance",JP,2016,3
"Economics, Econometrics and Finance",JP,2017,4
"Economics, Econometrics and Finance",JP,2018,4
"Economics, Econometrics and Finance",JP,2019,3
"Economics, Econometrics and Finance",JP,2020,4
"Economics, Econometrics and Finance",JP,2021,4
"Economics, Econometrics and Finance",JP,2022,5
"Economics, Econometrics and Finance",JP,2023,5
"Economics, Econometrics and Finance",JP,2024,6
"Economics, Econometrics and Finance",KR,2015,4
"Economics, Econometrics and Finance",KR,2016,4
"Economics, Econometrics and Finance",KR,2017,4
"Economics, Econometrics and Finance",KR,2018,4
"Economics, Econometrics and Finance",KR,2019,4
"Economics, Econometrics and Finance",KR,2020,4
"Economics, Econometrics and Finance",KR,2021,4
"Economics, Econometrics and Finance",KR,2022,4
"Economics, Econometrics and Finance",KR,2023,4
"Economics, Econometrics and Finance",KR,2024,6
"Economics, Econometrics and Finance",KW,2024,1
"Economics, Econometrics and Finance",LB,2023,1
"Economics, Econometrics and Finance",LB,2024,4
"Economics, Econometrics and Finance",LT,2023,1
"Economics, Econometrics and Finance",LT,2024,1
"Economics, Econometrics and Finance",LV,2015,1
"Economics, Econometrics and Finance",LV,2016,1
"Economics, Econometrics and Finance",LV,2017,1
"Economics, Econometrics and Finance",LV,2018,1
"Economics, Econometrics and Finance",LV,2019,1
"Economics, Econometrics and Finance",LV,2020,1
"Economics, Econometrics and Finance",LV,2021,1
"Economics, Econometrics and Finance",LV,2022,2
"Economics, Econometrics and Finance",LV,2023,2
"Economics, Econometrics and Finance",LV,2024,3
"Economics, Econometrics and Finance",MX,2015,2
"Economics, Econometrics and Finance",MX,2016,2
"Economics, Econometrics and Finance",MX,2017,2
"Economics, Econometrics and Finance",MX,2018,2
"Economics, Econometrics and Finance",MX,2019,2
"Economics, Econometrics and Finance",MX,2020,2
"Economics, Econometrics and Finance",MX,2021,2
"Economics, Econometrics and Finance",MX,2022,2
"Economics, Econometrics and Finance",MX,2023,2
"Economics, Econometrics and Finance",MX,2024,1
"Economics, Econometrics and Finance",MY,2015,1
"Economics, Econometrics and Finance",MY,2016,1
"Economics, Econometrics and Finance",MY,2017,1
"Economics, Econometrics and Finance",MY,2018,1
"Economics, Econometrics and Finance",MY,2024,1
"Economics, Econometrics and Finance",NL,2015,26
"Economics, Econometrics and Finance",NL,2016,25
"Economics, Econometrics and Finance",NL,2017,27
"Economics, Econometrics and Finance",NL,2018,25
"Economics, Econometrics and Finance",NL,2019,25
"Economics, Econometrics and Finance",NL,2020,28
"Economics, Econometrics and Finance",NL,2021,29
"Economics, Econometrics and Finance",NL,2022,31
"Economics, Econometrics and Finance",NL,2023,31
"Economics, Econometrics and Finance",NL,2024,31
"Economics, Econometrics and Finance",NO,2015,3
"Economics, Econometrics and Finance",NO,2016,4
"Economics, Econometrics and Finance",NO,2017,4
"Economics, Econometrics and Finance",NO,2018,5
"Economics, Econometrics and Finance",NO,2019,5
"Economics, Econometrics and Finance",NO,2020,5
"Economics, Econometrics and Finance",NO,2021,6
"Economics, Econometrics and Finance",NO,2022,6
"Economics, Econometrics and Finance",NO,2023,7
"Economics, Econometrics and Finance",NO,2024,7
"Economics, Econometrics and Finance",NP,2015,1
"Economics, Econometrics and Finance",NP,2016,1
"Economics, Econometrics and Finance",NP,2017,1
"Economics, Econometrics and Finance",NP,2018,1
"Economics, Econometrics and Finance",NP,2019,1
"Economics, Econometrics and Finance",NP,2020,1
"Economics, Econometrics and Finance",NP,2021,1
"Economics, Econometrics and Finance",NP,2022,1
"Economics, Econometrics and Finance",NP,2023,1
"Economics, Econometrics and Finance",NP,2024,1
"Economics, Econometrics and Finance",NZ,2015,4
"Economics, Econometrics and Finance",NZ,2016,3
"Economics, Econometrics and Finance",NZ,2017,3
"Economics, Econometrics and Finance",NZ,2018,2
"Economics, Econometrics and Finance",NZ,2019,2
"Economics, Econometrics and Finance",NZ,2020,2
"Economics, Econometrics and Finance",NZ,2021,2
"Economics, Econometrics and Finance",NZ,2022,2
"Economics, Econometrics and Finance",NZ,2023,3
"Economics, Econometrics and Finance",NZ,2024,3
"Economics, Econometrics and Finance",PH,2015,2
"Economics, Econometrics and Finance",PH,2016,1
"Economics, Econometrics and Finance",PH,2017,1
"Economics, Econometrics and Finance",PH,2018,1
"Economics, Econometrics and Finance",PH,2019,1
"Economics, Econometrics and Finance",PH,2020,1
"Economics, Econometrics and Finance",PH,2021,1
"Economics, Econometrics and Finance",PH,2022,1
"Economics, Econometrics and Finance",PH,2023,1
"Economics, Econometrics and Finance",PH,2024,1
"Economics, Econometrics and Finance",PK,2015,2
"Economics, Econometrics and Finance",PK,2016,2
"Economics, Econometrics and Finance",PK,2017,2
"Economics, Econometrics and Finance",PK,2018,2
"Economics, Econometrics and Finance",PK,2019,2
"Economics, Econometrics and Finance",PK,2020,3
"Economics, Econometrics and Finance",PK,2021,3
"Economics, Econometrics and Finance",PK,2022,3
"Economics, Econometrics and Finance",PK,2023,3
"Economics, Econometrics and Finance",PK,2024,4
"Economics, Econometrics and Finance",PL,2024,1
"Economics, Econometrics and Finance",PT,2015,2
"Economics, Econometrics and Finance",PT,2016,2
"Economics, Econometrics and Finance",PT,2017,2
"Economics, Econometrics and Finance",PT,2018,2
"Economics, Econometrics and Finance",PT,2019,2
"Economics, Econometrics and Finance",PT,2020,2
"Economics, Econometrics and Finance",QA,2015,1
"Economics, Econometrics and Finance",QA,2016,1
"Economics, Econometrics and Finance",QA,2017,1
"Economics, Econometrics and Finance",QA,2018,1
"Economics, Econometrics and Finance",QA,2019,1
"Economics, Econometrics and Finance",RU,2015,2
"Economics, Econometrics and Finance",RU,2016,2
"Economics, Econometrics and Finance",RU,2017,2
"Economics, Econometrics and Finance",RU,2018,3
"Economics, Econometrics and Finance",RU,2019,3
"Economics, Econometrics and Finance",RU,2020,3
"Economics, Econometrics and Finance",RU,2021,4
"Economics, Econometrics and Finance",RU,2022,4
"Economics, Econometrics and Finance",RU,2023,5
"Economics, Econometrics and Finance",RU,2024,6
"Economics, Econometrics and Finance",SA,2015,1
"Economics, Econometrics and Finance",SA,2016,1
"Economics, Econometrics and Finance",SA,2017,1
"Economics, Econometrics and Finance",SA,2018,1
"Economics, Econometrics and Finance",SA,2019,1
"Economics, Econometrics and Finance",SA,2020,1
"Economics, Econometrics and Finance",SA,2021,1
"Economics, Econometrics and Finance",SA,2022,2
"Economics, Econometrics and Finance",SA,2023,2
"Economics, Econometrics and Finance",SA,2024,2
"Economics, Econometrics and Finance",SE,2015,10
"Economics, Econometrics and Finance",SE,2016,9
"Economics, Econometrics and Finance",SE,2017,10
"Economics, Econometrics and Finance",SE,2018,10
"Economics, Econometrics and Finance",SE,2019,10
"Economics, Econometrics and Finance",SE,2020,9
"Economics, Econometrics and Finance",SE,2021,8
"Economics, Econometrics and Finance",SE,2022,8
"Economics, Econometrics and Finance",SE,2023,8
"Economics, Econometrics and Finance",SE,2024,8
"Economics, Econometrics and Finance",SG,2015,2
"Economics, Econometrics and Finance",SG,2016,3
"Economics, Econometrics and Finance",SG,2017,3
"Economics, Econometrics and Finance",SG,2018,2
"Economics, Econometrics and Finance",SG,2019,2
"Economics, Econometrics and Finance",SG,2020,2
"Economics, Econometrics and Finance",SG,2021,3
"Economics, Econometrics and Finance",SG,2022,3
"Economics, Econometrics and Finance",SG,2023,4
"Economics, Econometrics and Finance",SG,2024,3
"Economics, Econometrics and Finance",SI,2015,2
"Economics, Econometrics and Finance",SI,2016,2
"Economics, Econometrics and Finance",SI,2017,2
"Economics, Econometrics and Finance",SI,2018,2
"Economics, Econometrics and Finance",SI,2019,2
"Economics, Econometrics and Finance",SI,2020,2
"Economics, Econometrics and Finance",SI,2021,2
"Economics, Econometrics and Finance",SI,2022,2
"Economics, Econometrics and Finance",SI,2023,2
"Economics, Econometrics and Finance",SI,2024,2
"Economics, Econometrics and Finance",SS,2015,1
"Economics, Econometrics and Finance",TR,2020,1
"Economics, Econometrics and Finance",TR,2021,1
"Economics, Econometrics and Finance",TR,2022,1
"Economics, Econometrics and Finance",TR,2023,2
"Economics, Econometrics and Finance",TR,2024,2
"Economics, Econometrics and Finance",TW,2015,3
"Economics, Econometrics and Finance",TW,2016,2
"Economics, Econometrics and Finance",TW,2017,3
"Economics, Econometrics and Finance",TW,2018,3
"Economics, Econometrics and Finance",TW,2019,3
"Economics, Econometrics and Finance",TW,2020,3
"Economics, Econometrics and Finance",TW,2021,4
"Economics, Econometrics and Finance",TW,2022,5
"Economics, Econometrics and Finance",TW,2023,5
"Economics, Econometrics and Finance",TW,2024,5
"Economics, Econometrics and Finance",US,2015,649
"Economics, Econometrics and Finance",US,2016,648
"Economics, Econometrics and Finance",US,2017,641
"Economics, Econometrics and Finance",US,2018,642
"Economics, Econometrics and Finance",US,2019,642
"Economics, Econometrics and Finance",US,2020,634
"Economics, Econometrics and Finance",US,2021,625
"Economics, Econometrics and Finance",US,2022,621
"Economics, Econometrics and Finance",US,2023,616
"Economics, Econometrics and Finance",US,2024,604
"Economics, Econometrics and Finance",UZ,2024,1
"Economics, Econometrics and Finance",VN,2015,3
"Economics, Econometrics and Finance",VN,2016,3
"Economics, Econometrics and Finance",VN,2017,3
"Economics, Econometrics and Finance",VN,2018,3
"Economics, Econometrics and Finance",VN,2019,3
"Economics, Econometrics and Finance",VN,2020,2
"Economics, Econometrics and Finance",VN,2021,2
"Economics, Econometrics and Finance",VN,2022,3
"Economics, Econometrics and Finance",VN,2023,5
"Economics, Econometrics and Finance",VN,2024,5
"Economics, Econometrics and Finance",ZA,2015,2
"Economics, Econometrics and Finance",ZA,2016,2
"Economics, Econometrics and Finance",ZA,2017,2
"Economics, Econometrics and Finance",ZA,2018,2
"Economics, Econometrics and Finance",ZA,2019,2
"Economics, Econometrics and Finance",ZA,2020,3
"Economics, Econometrics and Finance",ZA,2021,5
"Economics, Econometrics and Finance",ZA,2022,5
"Economics, Econometrics and Finance",ZA,2023,5
"Economics, Econometrics and Finance",ZA,2024,5
Energy,AE,2024,2
Energy,AT,2015,1
Energy,AT,2016,1
Energy,AT,2017,1
Energy,AT,2018,1
Energy,AT,2019,2
Energy,AT,2023,3
Energy,AT,2024,3
Energy,AU,2015,14
Energy,AU,2016,13
Energy,AU,2017,14
Energy,AU,2018,16
Energy,AU,2019,18
Energy,AU,2020,20
Energy,AU,2021,22
Energy,AU,2022,21
Energy,AU,2023,21
Energy,AU,2024,21
Energy,BD,2022,1
Energy,BD,2023,1
Energy,BD,2024,1
Energy,BE,2015,1
Energy,BE,2016,1
Energy,BE,2017,1
Energy,BE,2018,1
Energy,BE,2019,1
Energy,BE,2020,1
Energy,BE,2021,1
Energy,BE,2022,1
Energy,BE,2023,1
Energy,BE,2024,1
Energy,CA,2015,8
Energy,CA,2016,8
Energy,CA,2017,8
Energy,CA,2018,8
Energy,CA,2019,7
Energy,CA,2020,5
Energy,CA,2021,7
Energy,CA,2022,6
Energy,CA,2023,5
Energy,CA,2024,5
Energy,CH,2015,23
Energy,CH,2016,24
Energy,CH,2017,24
Energy,CH,2018,22
Energy,CH,2019,20
Energy,CH,2020,19
Energy,CH,2021,19
Energy,CH,2022,18
Energy,CH,2023,14
Energy,CH,2024,12
Energy,CN,2015,57
Energy,CN,2016,60
Energy,CN,2017,73
Energy,CN,2018,87
Energy,CN,2019,98
Energy,CN,2020,109
Energy,CN,2021,115
Energy,CN,2022,130
Energy,CN,2023,141
Energy,CN,2024,144
Energy,CNX,2015,67
Energy,CNX,2016,70
Energy,CNX,2017,83
Energy,CNX,2018,95
Energy,CNX,2019,106
Energy,CNX,2020,117
Energy,CNX,2021,124
Energy,CNX,2022,140
Energy,CNX,2023,151
Energy,CNX,2024,155
Energy,CY,2015,2
Energy,CY,2016,2
Energy,CY,2017,3
Energy,CY,2018,3
Energy,CY,2019,3
Energy,CY,2020,3
Energy,CY,2021,3
Energy,CY,2022,3
Energy,CY,2023,3
Energy,CY,2024,3
Energy,CZ,2015,2
Energy,CZ,2016,2
Energy,CZ,2017,2
Energy,CZ,2018,2
Energy,CZ,2019,2
Energy,CZ,2020,2
Energy,CZ,2021,3
Energy,CZ,2022,3
Energy,CZ,2023,2
Energy,CZ,2024,3
Energy,DE,2015,16
Energy,DE,2016,17
Energy,DE,2017,18
Energy,DE,2018,14
Energy,DE,2019,13
Energy,DE,2020,12
Energy,DE,2021,11
Energy,DE,2022,12
Energy,DE,2023,12
Energy,DE,2024,11
Energy,DK,2015,4
Energy,DK,2016,4
Energy,DK,2017,3
Energy,DK,2018,3
Energy,DK,2019,3
Energy,DK,2020,3
Energy,DK,2021,4
Energy,DK,2022,4
Energy,DK,2023,4
Energy,DK,2024,5
Energy,EG,2023,1
Energy,EG,2024,2
Energy,ES,2015,8
Energy,ES,2016,7
Energy,ES,2017,8
Energy,ES,2018,8
Energy,ES,2019,8
Energy,ES,2020,8
Energy,ES,2021,8
Energy,ES,2022,5
Energy,ES,2023,3
Energy,ES,2024,1
Energy,FR,2015,9
Energy,FR,2016,9
Energy,FR,2017,7
Energy,FR,2018,6
Energy,FR,2019,6
Energy,FR,2020,4
Energy,FR,2021,2
Energy,FR,2022,1
Energy,FR,2023,3
Energy,FR,2024,4
Energy,GB,2015,14
Energy,GB,2016,13
Energy,GB,2017,13
Energy,GB,2018,12
Energy,GB,2019,13
Energy,GB,2020,12
Energy,GB,2021,12
Energy,GB,2022,10
Energy,GB,2023,11
Energy,GB,2024,10
Energy,GR,2015,1
Energy,GR,2016,1
Energy,GR,2017,1
Energy,GR,2018,1
Energy,HK,2015,9
Energy,HK,2016,9
Energy,HK,2017,9
Energy,HK,2018,8
Energy,HK,2019,8
Energy,HK,2020,8
Energy,HK,2021,9
Energy,HK,2022,11
Energy,HK,2023,10
Energy,HK,2024,12
Energy,HU,2015,1
Energy,HU,2016,1
Energy,HU,2017,1
Energy,HU,2018,1
Energy,HU,2019,1
Energy,HU,2020,1
Energy,HU,2021,1
Energy,IE,2024,1
Energy,IL,2015,3
Energy,IL,2016,2
Energy,IL,2017,2
Energy,IL,2018,2
Energy,IL,2019,1
Energy,IL,2020,1
Energy,IL,2021,1
Energy,IL,2022,1
Energy,IN,2015,4
Energy,IN,2016,7
Energy,IN,2017,7
Energy,IN,2018,7
Energy,IN,2019,7
Energy,IN,2020,5
Energy,IN,2021,5
Energy,IN,2022,5
Energy,IN,2023,6
Energy,IN,2024,6
Energy,IR,2016,1
Energy,IR,2017,2
Energy,IR,2018,2
Energy,IR,2019,2
Energy,IR,2020,2
Energy,IR,2021,2
Energy,IR,2022,2
Energy,IR,2023,2
Energy,IR,2024,2
Energy,IT,2015,10
Energy,IT,2016,10
Energy,IT,2017,9
Energy,IT,2018,8
Energy,IT,2019,7
Energy,IT,2020,7
Energy,IT,2021,6
Energy,IT,2022,5
Energy,IT,2023,5
Energy,IT,2024,4
Energy,JP,2015,39
Energy,JP,2016,36
Energy,JP,2017,37
Energy,JP,2018,35
Energy,JP,2019,35
Energy,JP,2020,30
Energy,JP,2021,29
Energy,JP,2022,27
Energy,JP,2023,23
Energy,JP,2024,21
Energy,KR,2015,5
Energy,KR,2016,6
Energy,KR,2017,6
Energy,KR,2018,6
Energy,KR,2019,6
Energy,KR,2020,6
Energy,KR,2021,6
Energy,KR,2022,8
Energy,KR,2023,7
Energy,KR,2024,9
Energy,MO,2021,1
Energy,MO,2022,3
Energy,MO,2023,4
Energy,MO,2024,4
Energy,MY,2016,1
Energy,MY,2017,1
Energy,MY,2018,1
Energy,MY,2019,1
Energy,MY,2020,1
Energy,MY,2021,1
Energy,MY,2022,2
Energy,MY,2023,3
Energy,MY,2024,3
Energy,NL,2015,9
Energy,NL,2016,9
Energy,NL,2017,8
Energy,NL,2018,6
Energy,NL,2019,6
Energy,NL,2020,5
Energy,NL,2021,5
Energy,NL,2022,5
Energy,NL,2023,5
Energy,NL,2024,4
Energy,NO,2015,1
Energy,NO,2016,2
Energy,NO,2017,1
Energy,NO,2018,1
Energy,NO,2019,1
Energy,NO,2020,1
Energy,NO,2021,1
Energy,NO,2022,1
Energy,NO,2023,1
Energy,NO,2024,1
Energy,NZ,2020,1
Energy,NZ,2021,1
Energy,NZ,2022,2
Energy,NZ,2023,2
Energy,NZ,2024,2
Energy,PL,2015,1
Energy,PL,2016,1
Energy,PR,2021,1
Energy,PR,2022,1
Energy,PT,2015,2
Energy,PT,2016,2
Energy,PT,2017,2
Energy,PT,2018,2
Energy,PT,2019,2
Energy,PT,2020,2
Energy,PT,2021,1
Energy,PT,2022,1
Energy,RO,2020,1
Energy,RO,2021,1
Energy,RO,2022,1
Energy,RO,2023,1
Energy,RO,2024,1
Energy,RS,2015,1
Energy,RS,2016,1
Energy,RS,2017,1
Energy,RS,2018,1
Energy,RS,2019,1
Energy,RS,2020,1
Energy,RS,2021,1
Energy,RS,2022,1
Energy,RS,2023,1
Energy,RS,2024,1
Energy,RU,2015,1
Energy,RU,2016,2
Energy,RU,2017,2
Energy,RU,2018,3
Energy,RU,2019,3
Energy,RU,2020,3
Energy,RU,2021,3
Energy,RU,2022,3
Energy,RU,2023,3
Energy,RU,2024,2
Energy,SA,2015,3
Energy,SA,2016,4
Energy,SA,2017,4
Energy,SA,2018,4
Energy,SA,2019,4
Energy,SA,2020,5
Energy,SA,2021,5
Energy,SA,2022,5
Energy,SA,2023,5
Energy,SA,2024,6
Energy,SE,2015,7
Energy,SE,2016,7
Energy,SE,2017,5
Energy,SE,2018,5
Energy,SE,2019,5
Energy,SE,2020,5
Energy,SE,2021,5
Energy,SE,2022,4
Energy,SE,2023,4
Energy,SE,2024,4
Energy,SG,2015,3
Energy,SG,2016,3
Energy,SG,2017,3
Energy,SG,2018,6
Energy,SG,2019,6
Energy,SG,2020,9
Energy,SG,2021,10
Energy,SG,2022,11
Energy,SG,2023,12
Energy,SG,2024,12
Energy,SK,2015,1
Energy,SK,2016,1
Energy,SK,2017,1
Energy,SK,2018,1
Energy,SK,2019,1
Energy,TR,2020,1
Energy,TR,2021,1
Energy,TR,2022,1
Energy,TR,2023,1
Energy,TR,2024,1
Energy,TW,2015,6
Energy,TW,2016,6
Energy,TW,2017,6
Energy,TW,2018,5
Energy,TW,2019,5
Energy,TW,2020,5
Energy,TW,2021,4
Energy,TW,2022,4
Energy,TW,2023,4
Energy,TW,2024,4
Energy,US,2015,81
Energy,US,2016,79
Energy,US,2017,77
Energy,US,2018,78
Energy,US,2019,75
Energy,US,2020,78
Energy,US,2021,71
Energy,US,2022,61
Energy,US,2023,57
Energy,US,2024,50
Energy,VN,2020,1
Energy,VN,2021,1
Energy,VN,2022,1
Energy,VN,2023,1
Engineering,AE,2015,2
Engineering,AE,2016,3
Engineering,AE,2017,3
Engineering,AE,2018,3
Engineering,AE,2019,6
Engineering,AE,2020,6
Engineering,AE,2021,7
Engineering,AE,2022,8
Engineering,AE,2023,12
Engineering,AE,2024,13
Engineering,AM,2015,1
Engineering,AM,2016,1
Engineering,AM,2017,1
Engineering,AR,2015,3
Engineering,AR,2016,4
Engineering,AR,2017,4
Engineering,AR,2018,5
Engineering,AR,2019,4
Engineering,AR,2020,3
Engineering,AR,2021,3
Engineering,AR,2022,2
Engineering,AR,2023,2
Engineering,AR,2024,1
Engineering,AT,2015,66
Engineering,AT,2016,67
Engineering,AT,2017,64
Engineering,AT,2018,60
Engineering,AT,2019,58
Engineering,AT,2020,57
Engineering,AT,2021,56
Engineering,AT,2022,53
Engineering,AT,2023,51
Engineering,AT,2024,54
Engineering,AU,2015,250
Engineering,AU,2016,264
Engineering,AU,2017,277
Engineering,AU,2018,282
Engineering,AU,2019,303
Engineering,AU,2020,324
Engineering,AU,2021,342
Engineering,AU,2022,346
Engineering,AU,2023,358
Engineering,AU,2024,362
Engineering,AZ,2022,1
Engineering,BD,2015,1
Engineering,BD,2016,1
Engineering,BD,2017,3
Engineering,BD,2018,3
Engineering,BD,2019,4
Engineering,BD,2020,4
Engineering,BD,2021,4
Engineering,BD,2022,4
Engineering,BD,2023,3
Engineering,BD,2024,4
Engineering,BE,2015,122
Engineering,BE,2016,121
Engineering,BE,2017,125
Engineering,BE,2018,124
Engineering,BE,2019,118
Engineering,BE,2020,118
Engineering,BE,2021,118
Engineering,BE,2022,117
Engineering,BE,2023,109
Engineering,BE,2024,104
Engineering,BG,2015,18
Engineering,BG,2016,18
Engineering,BG,2017,17
Engineering,BG,2018,16
Engineering,BG,2019,17
Engineering,BG,2020,17
Engineering,BG,2021,15
Engineering,BG,2022,15
Engineering,BG,2023,14
Engineering,BG,2024,14
Engineering,BH,2024,1
Engineering,BI,2015,1
Engineering,BI,2016,1
Engineering,BI,2017,2
Engineering,BI,2018,2
Engineering,BI,2019,2
Engineering,BI,2020,1
Engineering,BI,2021,1
Engineering,BI,2022,2
Engineering,BI,2023,1
Engineering,BI,2024,1
Engineering,BN,2015,1
Engineering,BN,2016,1
Engineering,BN,2017,1
Engineering,BN,2018,1
Engineering,BN,2019,1
Engineering,BN,2020,2
Engineering,BN,2021,1
Engineering,BN,2022,2
Engineering,BN,2023,3
Engineering,BN,2024,3
Engineering,BR,2015,22
Engineering,BR,2016,22
Engineering,BR,2017,26
Engineering,BR,2018,23
Engineering,BR,2019,22
Engineering,BR,2020,21
Engineering,BR,2021,21
Engineering,BR,2022,20
Engineering,BR,2023,21
Engineering,BR,2024,20
Engineering,BY,2023,1
Engineering,CA,2015,368
Engineering,CA,2016,360
Engineering,CA,2017,351
Engineering,CA,2018,356
Engineering,CA,2019,353
Engineering,CA,2020,341
Engineering,CA,2021,341
Engineering,CA,2022,342
Engineering,CA,2023,327
Engineering,CA,2024,322
Engineering,CH,2015,166
Engineering,CH,2016,161
Engineering,CH,2017,171
Engineering,CH,2018,174
Engineering,CH,2019,176
Engineering,CH,2020,168
Engineering,CH,2021,168
Engineering,CH,2022,161
Engineering,CH,2023,157
Engineering,CH,2024,154
Engineering,CL,2015,7
Engineering,CL,2016,8
Engineering,CL,2017,9
Engineering,CL,2018,10
Engineering,CL,2019,9
Engineering,CL,2020,7
Engineering,CL,2021,7
Engineering,CL,2022,6
Engineering,CL,2023,5
Engineering,CL,2024,5
Engineering,CM,2015,1
Engineering,CM,2016,1
Engineering,CM,2017,1
Engineering,CM,2018,1
Engineering,CM,2019,1
Engineering,CM,2020,1
Engineering,CM,2021,1
Engineering,CM,2022,1
Engineering,CN,2015,443
Engineering,CN,2016,530
Engineering,CN,2017,639
Engineering,CN,2018,772
Engineering,CN,2019,933
Engineering,CN,2020,1103
Engineering,CN,2021,1292
Engineering,CN,2022,1497
Engineering,CN,2023,1690
Engineering,CN,2024,1909
Engineering,CNX,2015,596
Engineering,CNX,2016,688
Engineering,CNX,2017,799
Engineering,CNX,2018,940
Engineering,CNX,2019,1104
Engineering,CNX,2020,1278
Engineering,CNX,2021,1473
Engineering,CNX,2022,1672
Engineering,CNX,2023,1874
Engineering,CNX,2024,2101
Engineering,CO,2015,1
Engineering,CO,2016,1
Engineering,CO,2017,1
Engineering,CO,2018,1
Engineering,CO,2019,1
Engineering,CO,2020,1
Engineering,CO,2021,2
Engineering,CO,2022,2
Engineering,CO,2023,2
Engineering,CO,2024,1
Engineering,CY,2015,4
Engineering,CY,2016,3
Engineering,CY,2017,2
Engineering,CY,2018,2
Engineering,CY,2019,3
Engineering,CY,2020,4
Engineering,CY,2021,3
Engineering,CY,2022,3
Engineering,CY,2023,2
Engineering,CY,2024,2
Engineering,CZ,2015,19
Engineering,CZ,2016,18
Engineering,CZ,2017,16
Engineering,CZ,2018,17
Engineering,CZ,2019,16
Engineering,CZ,2020,14
Engineering,CZ,2021,12
Engineering,CZ,2022,11
Engineering,CZ,2023,10
Engineering,CZ,2024,10
Engineering,DE,2015,511
Engineering,DE,2016,503
Engineering,DE,2017,492
Engineering,DE,2018,486
Engineering,DE,2019,485
Engineering,DE,2020,488
Engineering,DE,2021,476
Engineering,DE,2022,461
Engineering,DE,2023,453
Engineering,DE,2024,432
Engineering,DK,2015,75
Engineering,DK,2016,78
Engineering,DK,2017,77
Engineering,DK,2018,78
Engineering,DK,2019,77
Engineering,DK,2020,73
Engineering,DK,2021,70
Engineering,DK,2022,72
Engineering,DK,2023,70
Engineering,DK,2024,67
Engineering,DZ,2016,1
Engineering,DZ,2017,1
Engineering,DZ,2018,1
Engineering,DZ,2019,1
Engineering,DZ,2020,1
Engineering,DZ,2021,1
Engineering,DZ,2022,1
Engineering,DZ,2023,1
Engineering,DZ,2024,1
Engineering,EC,2023,1
Engineering,EC,2024,1
Engineering,EE,2015,2
Engineering,EE,2016,2
Engineering,EE,2017,2
Engineering,EE,2018,1
Engineering,EE,2019,1
Engineering,EE,2020,1
Engineering,EE,2021,1
Engineering,EE,2022,2
Engineering,EE,2023,2
Engineering,EE,2024,3
Engineering,EG,2015,7
Engineering,EG,2016,5
Engineering,EG,2017,6
Engineering,EG,2018,6
Engineering,EG,2019,4
Engineering,EG,2020,6
Engineering,EG,2021,6
Engineering,EG,2022,6
Engineering,EG,2023,7
Engineering,EG,2024,7
Engineering,ES,2015,106
Engineering,ES,2016,108
Engineering,ES,2017,117
Engineering,ES,2018,119
Engineering,ES,2019,120
Engineering,ES,2020,123
Engineering,ES,2021,123
Engineering,ES,2022,127
Engineering,ES,2023,123
Engineering,ES,2024,121
Engineering,ET,2018,1
Engineering,ET,2019,1
Engineering,ET,2020,1
Engineering,ET,2021,1
Engineering,ET,2022,1
Engineering,ET,2023,1
Engineering,FI,2015,47
Engineering,FI,2016,46
Engineering,FI,2017,43
Engineering,FI,2018,43
Engineering,FI,2019,43
Engineering,FI,2020,37
Engineering,FI,2021,35
Engineering,FI,2022,36
Engineering,FI,2023,34
Engineering,FI,2024,32
Engineering,FR,2015,238
Engineering,FR,2016,231
Engineering,FR,2017,224
Engineering,FR,2018,214
Engineering,FR,2019,209
Engineering,FR,2020,202
Engineering,FR,2021,194
Engineering,FR,2022,187
Engineering,FR,2023,192
Engineering,FR,2024,192
Engineering,GB,2015,718
Engineering,GB,2016,704
Engineering,GB,2017,682
Engineering,GB,2018,694
Engineering,GB,2019,673
Engineering,GB,2020,654
Engineering,GB,2021,635
Engineering,GB,2022,606
Engineering,GB,2023,585
