field,country,year,n_authors
Engineering,SE,2020,18
Engineering,SE,2021,18
Engineering,SE,2022,16
Engineering,SE,2023,16
Engineering,SE,2024,16
Engineering,SG,2015,22
Engineering,SG,2016,23
Engineering,SG,2017,25
Engineering,SG,2018,27
Engineering,SG,2019,26
Engineering,SG,2020,30
Engineering,SG,2021,39
Engineering,SG,2022,44
Engineering,SG,2023,46
Engineering,SG,2024,52
Engineering,SS,2015,2
Engineering,SS,2016,2
Engineering,SS,2017,2
Engineering,SS,2018,2
Engineering,SS,2019,3
Engineering,SS,2020,4
Engineering,SS,2021,4
Engineering,SS,2022,4
Engineering,SS,2023,5
Engineering,SS,2024,5
Engineering,TH,2020,1
Engineering,TH,2021,1
Engineering,TH,2022,1
Engineering,TH,2023,1
Engineering,TH,2024,2
Engineering,TR,2015,2
Engineering,TR,2016,1
Engineering,TR,2017,1
Engineering,TR,2018,1
Engineering,TR,2019,2
Engineering,TR,2020,3
Engineering,TR,2021,3
Engineering,TR,2022,3
Engineering,TR,2023,3
Engineering,TR,2024,3
Engineering,TW,2015,4
Engineering,TW,2016,3
Engineering,TW,2017,2
Engineering,TW,2018,2
Engineering,TW,2019,2
Engineering,TW,2020,3
Engineering,TW,2021,3
Engineering,TW,2022,6
Engineering,TW,2023,7
Engineering,TW,2024,8
Engineering,UA,2015,2
Engineering,UA,2016,2
Engineering,UA,2017,2
Engineering,UA,2018,2
Engineering,UA,2019,3
Engineering,UA,2020,2
Engineering,UA,2021,2
Engineering,UA,2022,2
Engineering,UA,2023,2
Engineering,UA,2024,2
Engineering,US,2015,622
Engineering,US,2016,611
Engineering,US,2017,588
Engineering,US,2018,567
Engineering,US,2019,546
Engineering,US,2020,538
Engineering,US,2021,521
Engineering,US,2022,505
Engineering,US,2023,487
Engineering,US,2024,466
Engineering,VE,2015,1
Engineering,VE,2016,1
Engineering,VE,2017,1
Engineering,VE,2018,1
Engineering,VE,2019,1
Engineering,VE,2020,1
Engineering,VE,2021,1
Engineering,VE,2022,1
Engineering,VE,2023,1
Engineering,VE,2024,1
Engineering,VN,2018,1
Engineering,VN,2019,1
Engineering,VN,2020,1
Engineering,VN,2021,2
Engineering,VN,2022,2
Engineering,VN,2023,2
Engineering,VN,2024,2
Engineering,ZA,2015,1
Engineering,ZA,2016,2
Engineering,ZA,2017,2
Engineering,ZA,2018,2
Engineering,ZA,2019,2
Engineering,ZA,2020,1
Engineering,ZA,2021,1
Engineering,ZA,2022,1
Engineering,ZA,2023,1
Engineering,ZA,2024,2
Environmental Science,AE,2015,2
Environmental Science,AE,2016,1
Environmental Science,AE,2017,1
Environmental Science,AE,2018,1
Environmental Science,AE,2019,1
Environmental Science,AE,2020,2
Environmental Science,AE,2021,3
Environmental Science,AE,2022,3
Environmental Science,AE,2023,4
Environmental Science,AE,2024,4
Environmental Science,AR,2015,3
Environmental Science,AR,2016,3
Environmental Science,AR,2017,3
Environmental Science,AR,2018,3
Environmental Science,AR,2019,3
Environmental Science,AR,2020,3
Environmental Science,AR,2021,3
Environmental Science,AR,2022,3
Environmental Science,AR,2023,3
Environmental Science,AR,2024,3
Environmental Science,AT,2015,4
Environmental Science,AT,2016,5
Environmental Science,AT,2017,5
Environmental Science,AT,2018,6
Environmental Science,AT,2019,9
Environmental Science,AT,2020,9
Environmental Science,AT,2021,10
Environmental Science,AT,2022,10
Environmental Science,AT,2023,12
Environmental Science,AT,2024,12
Environmental Science,AU,2015,63
Environmental Science,AU,2016,66
Environmental Science,AU,2017,71
Environmental Science,AU,2018,77
Environmental Science,AU,2019,80
Environmental Science,AU,2020,88
Environmental Science,AU,2021,90
Environmental Science,AU,2022,94
Environmental Science,AU,2023,95
Environmental Science,AU,2024,98
Environmental Science,BD,2023,1
Environmental Science,BD,2024,1
Environmental Science,BE,2015,14
Environmental Science,BE,2016,16
Environmental Science,BE,2017,16
Environmental Science,BE,2018,14
Environmental Science,BE,2019,14
Environmental Science,BE,2020,14
Environmental Science,BE,2021,13
Environmental Science,BE,2022,13
Environmental Science,BE,2023,12
Environmental Science,BE,2024,12
Environmental Science,BF,2022,1
Environmental Science,BF,2024,1
Environmental Science,BI,2015,1
Environmental Science,BI,2016,1
Environmental Science,BR,2015,10
Environmental Science,BR,2016,9
Environmental Science,BR,2017,8
Environmental Science,BR,2018,9
Environmental Science,BR,2019,9
Environmental Science,BR,2020,11
Environmental Science,BR,2021,11
Environmental Science,BR,2022,11
Environmental Science,BR,2023,12
Environmental Science,BR,2024,13
Environmental Science,CA,2015,88
Environmental Science,CA,2016,85
Environmental Science,CA,2017,83
Environmental Science,CA,2018,83
Environmental Science,CA,2019,82
Environmental Science,CA,2020,80
Environmental Science,CA,2021,80
Environmental Science,CA,2022,68
Environmental Science,CA,2023,61
Environmental Science,CA,2024,60
Environmental Science,CH,2015,22
Environmental Science,CH,2016,25
Environmental Science,CH,2017,29
Environmental Science,CH,2018,31
Environmental Science,CH,2019,33
Environmental Science,CH,2020,35
Environmental Science,CH,2021,33
Environmental Science,CH,2022,31
Environmental Science,CH,2023,31
Environmental Science,CH,2024,28
Environmental Science,CN,2015,18
Environmental Science,CN,2016,22
Environmental Science,CN,2017,27
Environmental Science,CN,2018,31
Environmental Science,CN,2019,32
Environmental Science,CN,2020,44
Environmental Science,CN,2021,60
Environmental Science,CN,2022,72
Environmental Science,CN,2023,90
Environmental Science,CN,2024,104
Environmental Science,CNX,2015,23
Environmental Science,CNX,2016,27
Environmental Science,CNX,2017,34
Environmental Science,CNX,2018,38
Environmental Science,CNX,2019,39
Environmental Science,CNX,2020,49
Environmental Science,CNX,2021,69
Environmental Science,CNX,2022,81
Environmental Science,CNX,2023,99
Environmental Science,CNX,2024,114
Environmental Science,CO,2017,1
Environmental Science,CO,2018,1
Environmental Science,CO,2019,1
Environmental Science,CO,2020,2
Environmental Science,CO,2021,1
Environmental Science,CO,2022,1
Environmental Science,CO,2023,1
Environmental Science,CO,2024,1
Environmental Science,CR,2015,1
Environmental Science,CR,2016,1
Environmental Science,CR,2017,1
Environmental Science,CR,2018,1
Environmental Science,CR,2019,1
Environmental Science,CR,2020,1
Environmental Science,CR,2021,1
Environmental Science,CR,2022,1
Environmental Science,CR,2023,1
Environmental Science,CR,2024,1
Environmental Science,CZ,2015,1
Environmental Science,CZ,2016,1
Environmental Science,CZ,2017,1
Environmental Science,CZ,2018,1
Environmental Science,CZ,2019,2
Environmental Science,CZ,2020,1
Environmental Science,CZ,2021,1
Environmental Science,CZ,2022,1
Environmental Science,CZ,2023,1
Environmental Science,CZ,2024,1
Environmental Science,DE,2015,52
Environmental Science,DE,2016,53
Environmental Science,DE,2017,54
Environmental Science,DE,2018,54
Environmental Science,DE,2019,59
Environmental Science,DE,2020,63
Environmental Science,DE,2021,63
Environmental Science,DE,2022,70
Environmental Science,DE,2023,74
Environmental Science,DE,2024,74
Environmental Science,DK,2015,13
Environmental Science,DK,2016,12
Environmental Science,DK,2017,13
Environmental Science,DK,2018,15
Environmental Science,DK,2019,16
Environmental Science,DK,2020,18
Environmental Science,DK,2021,19
Environmental Science,DK,2022,19
Environmental Science,DK,2023,22
Environmental Science,DK,2024,20
Environmental Science,EE,2015,1
Environmental Science,EE,2016,1
Environmental Science,EE,2017,1
Environmental Science,EE,2018,1
Environmental Science,EE,2019,1
Environmental Science,EE,2020,1
Environmental Science,EE,2021,1
Environmental Science,EE,2022,1
Environmental Science,EE,2023,1
Environmental Science,EE,2024,1
Environmental Science,ES,2015,18
Environmental Science,ES,2016,19
Environmental Science,ES,2017,19
Environmental Science,ES,2018,19
Environmental Science,ES,2019,21
Environmental Science,ES,2020,22
Environmental Science,ES,2021,25
Environmental Science,ES,2022,27
Environmental Science,ES,2023,28
Environmental Science,ES,2024,29
Environmental Science,ET,2015,1
Environmental Science,ET,2016,1
Environmental Science,ET,2017,1
Environmental Science,ET,2018,1
Environmental Science,ET,2019,1
Environmental Science,ET,2020,1
Environmental Science,ET,2021,1
Environmental Science,ET,2022,1
Environmental Science,ET,2023,1
Environmental Science,FI,2015,7
Environmental Science,FI,2016,7
Environmental Science,FI,2017,8
Environmental Science,FI,2018,8
Environmental Science,FI,2019,8
Environmental Science,FI,2020,9
Environmental Science,FI,2021,10
Environmental Science,FI,2022,9
Environmental Science,FI,2023,7
Environmental Science,FI,2024,7
Environmental Science,FJ,2016,1
Environmental Science,FJ,2017,1
Environmental Science,FJ,2018,1
Environmental Science,FJ,2019,1
Environmental Science,FJ,2020,1
Environmental Science,FJ,2021,1
Environmental Science,FJ,2022,1
Environmental Science,FR,2015,28
Environmental Science,FR,2016,27
Environmental Science,FR,2017,27
Environmental Science,FR,2018,26
Environmental Science,FR,2019,27
Environmental Science,FR,2020,25
Environmental Science,FR,2021,24
Environmental Science,FR,2022,26
Environmental Science,FR,2023,26
Environmental Science,FR,2024,28
Environmental Science,GB,2015,135
Environmental Science,GB,2016,135
Environmental Science,GB,2017,134
Environmental Science,GB,2018,135
Environmental Science,GB,2019,135
Environmental Science,GB,2020,133
Environmental Science,GB,2021,134
Environmental Science,GB,2022,132
Environmental Science,GB,2023,130
Environmental Science,GB,2024,131
Environmental Science,GE,2021,1
Environmental Science,GE,2022,1
Environmental Science,GE,2023,1
Environmental Science,GE,2024,1
Environmental Science,GH,2022,1
Environmental Science,GH,2023,1
Environmental Science,GH,2024,1
Environmental Science,GL,2015,1
Environmental Science,GL,2016,1
Environmental Science,GL,2017,1
Environmental Science,GL,2018,1
Environmental Science,GL,2019,1
Environmental Science,GL,2020,1
Environmental Science,GL,2021,1
Environmental Science,GL,2022,1
Environmental Science,GL,2023,1
Environmental Science,GL,2024,1
Environmental Science,GR,2015,3
Environmental Science,GR,2016,3
Environmental Science,GR,2017,3
Environmental Science,GR,2018,4
Environmental Science,GR,2019,4
Environmental Science,GR,2020,4
Environmental Science,GR,2021,4
Environmental Science,GR,2022,5
Environmental Science,GR,2023,5
Environmental Science,GR,2024,5
Environmental Science,HK,2015,9
Environmental Science,HK,2016,9
Environmental Science,HK,2017,10
Environmental Science,HK,2018,10
Environmental Science,HK,2019,10
Environmental Science,HK,2020,9
Environmental Science,HK,2021,12
Environmental Science,HK,2022,14
Environmental Science,HK,2023,18
Environmental Science,HK,2024,21
Environmental Science,HR,2015,1
Environmental Science,HR,2016,1
Environmental Science,HR,2017,1
Environmental Science,HR,2018,1
Environmental Science,ID,2015,1
Environmental Science,ID,2016,2
Environmental Science,ID,2017,2
Environmental Science,ID,2018,2
Environmental Science,IE,2018,1
Environmental Science,IE,2019,2
Environmental Science,IE,2020,2
Environmental Science,IE,2021,2
Environmental Science,IE,2022,1
Environmental Science,IE,2023,1
Environmental Science,IE,2024,1
Environmental Science,IL,2015,5
Environmental Science,IL,2016,5
Environmental Science,IL,2017,4
Environmental Science,IL,2018,3
Environmental Science,IL,2019,3
Environmental Science,IL,2020,3
Environmental Science,IL,2021,3
Environmental Science,IL,2022,3
Environmental Science,IL,2023,3
Environmental Science,IL,2024,3
Environmental Science,IN,2015,4
Environmental Science,IN,2016,4
Environmental Science,IN,2017,4
Environmental Science,IN,2018,4
Environmental Science,IN,2019,3
Environmental Science,IN,2020,3
Environmental Science,IN,2021,4
Environmental Science,IN,2022,5
Environmental Science,IN,2023,6
Environmental Science,IN,2024,7
Environmental Science,IR,2023,1
Environmental Science,IR,2024,1
Environmental Science,IS,2017,1
Environmental Science,IS,2018,2
Environmental Science,IS,2019,2
Environmental Science,IS,2024,1
Environmental Science,IT,2015,5
Environmental Science,IT,2016,4
Environmental Science,IT,2017,5
Environmental Science,IT,2018,5
Environmental Science,IT,2019,6
Environmental Science,IT,2020,6
Environmental Science,IT,2021,7
Environmental Science,IT,2022,7
Environmental Science,IT,2023,6
Environmental Science,IT,2024,6
Environmental Science,JP,2015,12
Environmental Science,JP,2016,12
Environmental Science,JP,2017,13
Environmental Science,JP,2018,13
Environmental Science,JP,2019,12
Environmental Science,JP,2020,15
Environmental Science,JP,2021,14
Environmental Science,JP,2022,14
Environmental Science,JP,2023,13
Environmental Science,JP,2024,11
Environmental Science,KE,2015,2
Environmental Science,KE,2016,2
Environmental Science,KE,2017,3
Environmental Science,KE,2018,2
Environmental Science,KE,2019,3
Environmental Science,KE,2020,3
Environmental Science,KE,2021,4
Environmental Science,KE,2022,4
Environmental Science,KE,2023,4
Environmental Science,KE,2024,4
Environmental Science,KR,2015,1
Environmental Science,KR,2016,1
Environmental Science,KR,2017,1
Environmental Science,KR,2018,1
Environmental Science,KR,2019,3
Environmental Science,KR,2020,3
Environmental Science,KR,2021,5
Environmental Science,KR,2022,6
Environmental Science,KR,2023,6
Environmental Science,KR,2024,6
Environmental Science,KW,2015,1
Environmental Science,KW,2016,1
Environmental Science,KW,2017,1
Environmental Science,KW,2018,1
Environmental Science,KW,2019,1
Environmental Science,KW,2020,1
Environmental Science,KW,2021,1
Environmental Science,KZ,2015,1
Environmental Science,KZ,2016,1
Environmental Science,KZ,2017,1
Environmental Science,KZ,2018,1
Environmental Science,KZ,2019,1
Environmental Science,LB,2023,1
Environmental Science,MA,2015,1
Environmental Science,MA,2016,1
Environmental Science,MA,2017,1
Environmental Science,MA,2018,1
Environmental Science,MA,2019,1
Environmental Science,MA,2020,1
Environmental Science,MA,2021,1
Environmental Science,MA,2022,1
Environmental Science,MA,2023,1
Environmental Science,MA,2024,1
Environmental Science,MX,2015,1
Environmental Science,MX,2016,1
Environmental Science,MX,2017,1
Environmental Science,MX,2018,1
Environmental Science,MX,2019,1
Environmental Science,MX,2020,1
Environmental Science,MX,2021,1
Environmental Science,MX,2022,1
Environmental Science,MX,2023,1
Environmental Science,MX,2024,1
Environmental Science,MY,2015,1
Environmental Science,MY,2016,1
Environmental Science,MY,2017,2
Environmental Science,MY,2018,2
Environmental Science,MY,2019,3
Environmental Science,MY,2020,3
Environmental Science,MY,2021,3
Environmental Science,MY,2022,4
Environmental Science,MY,2023,4
Environmental Science,MY,2024,3
Environmental Science,NL,2015,35
Environmental Science,NL,2016,35
Environmental Science,NL,2017,38
Environmental Science,NL,2018,37
Environmental Science,NL,2019,39
Environmental Science,NL,2020,41
Environmental Science,NL,2021,45
Environmental Science,NL,2022,46
Environmental Science,NL,2023,47
Environmental Science,NL,2024,50
Environmental Science,NO,2015,9
Environmental Science,NO,2016,9
Environmental Science,NO,2017,8
Environmental Science,NO,2018,9
Environmental Science,NO,2019,6
Environmental Science,NO,2020,7
Environmental Science,NO,2021,7
Environmental Science,NO,2022,8
Environmental Science,NO,2023,7
Environmental Science,NO,2024,9
Environmental Science,NZ,2015,9
Environmental Science,NZ,2016,10
Environmental Science,NZ,2017,12
Environmental Science,NZ,2018,11
Environmental Science,NZ,2019,11
Environmental Science,NZ,2020,11
Environmental Science,NZ,2021,11
Environmental Science,NZ,2022,10
Environmental Science,NZ,2023,10
Environmental Science,NZ,2024,11
Environmental Science,PA,2015,6
Environmental Science,PA,2016,7
Environmental Science,PA,2017,7
Environmental Science,PA,2018,8
Environmental Science,PA,2019,8
Environmental Science,PA,2020,8
Environmental Science,PA,2021,7
Environmental Science,PA,2022,7
Environmental Science,PA,2023,7
Environmental Science,PA,2024,7
Environmental Science,PH,2015,1
Environmental Science,PH,2016,1
Environmental Science,PH,2017,1
Environmental Science,PH,2018,1
Environmental Science,PH,2019,1
Environmental Science,PH,2020,1
Environmental Science,PH,2021,1
Environmental Science,PH,2022,1
Environmental Science,PH,2023,1
Environmental Science,PH,2024,1
Environmental Science,PK,2024,1
Environmental Science,PL,2015,1
Environmental Science,PL,2016,1
Environmental Science,PR,2015,1
Environmental Science,PR,2016,1
Environmental Science,PR,2017,1
Environmental Science,PR,2018,1
Environmental Science,PR,2019,1
Environmental Science,PR,2020,1
Environmental Science,PR,2021,1
Environmental Science,PR,2022,1
Environmental Science,PR,2023,1
Environmental Science,PR,2024,1
Environmental Science,PT,2015,3
Environmental Science,PT,2016,3
Environmental Science,PT,2017,3
Environmental Science,PT,2018,3
Environmental Science,PT,2019,3
Environmental Science,PT,2020,3
Environmental Science,PT,2021,5
Environmental Science,PT,2022,5
Environmental Science,PT,2023,5
Environmental Science,PT,2024,5
Environmental Science,QA,2015,1
Environmental Science,QA,2016,2
Environmental Science,QA,2017,2
Environmental Science,QA,2018,2
Environmental Science,QA,2019,2
Environmental Science,QA,2020,3
Environmental Science,QA,2021,3
Environmental Science,QA,2022,3
Environmental Science,QA,2023,3
Environmental Science,QA,2024,3
Environmental Science,RO,2021,1
Environmental Science,RU,2015,1
Environmental Science,RU,2016,1
Environmental Science,RU,2017,1
Environmental Science,RU,2018,1
Environmental Science,RU,2019,1
Environmental Science,RU,2020,2
Environmental Science,RU,2021,2
Environmental Science,RU,2022,2
Environmental Science,RU,2023,1
Environmental Science,RU,2024,1
Environmental Science,SA,2015,7
Environmental Science,SA,2016,7
Environmental Science,SA,2017,6
Environmental Science,SA,2018,6
Environmental Science,SA,2019,6
Environmental Science,SA,2020,7
Environmental Science,SA,2021,9
Environmental Science,SA,2022,11
Environmental Science,SA,2023,12
Environmental Science,SA,2024,12
Environmental Science,SE,2015,23
Environmental Science,SE,2016,23
Environmental Science,SE,2017,23
Environmental Science,SE,2018,26
Environmental Science,SE,2019,23
Environmental Science,SE,2020,25
Environmental Science,SE,2021,26
Environmental Science,SE,2022,25
Environmental Science,SE,2023,25
Environmental Science,SE,2024,28
Environmental Science,SG,2015,1
Environmental Science,SG,2016,1
Environmental Science,SG,2017,5
Environmental Science,SG,2018,5
Environmental Science,SG,2019,6
Environmental Science,SG,2020,8
Environmental Science,SG,2021,8
Environmental Science,SG,2022,9
Environmental Science,SG,2023,9
Environmental Science,SG,2024,9
Environmental Science,SI,2021,1
Environmental Science,SI,2022,1
Environmental Science,SI,2023,1
Environmental Science,SI,2024,1
Environmental Science,SK,2015,3
Environmental Science,SK,2016,3
Environmental Science,SK,2017,3
Environmental Science,SK,2018,1
Environmental Science,SK,2019,1
Environmental Science,SK,2020,1
Environmental Science,SK,2021,1
Environmental Science,SK,2022,1
Environmental Science,SK,2023,1
Environmental Science,SK,2024,2
Environmental Science,TR,2020,1
Environmental Science,TR,2021,2
Environmental Science,TR,2022,2
Environmental Science,TR,2023,2
Environmental Science,TR,2024,2
Environmental Science,TW,2015,2
Environmental Science,TW,2016,2
Environmental Science,TW,2017,3
Environmental Science,TW,2018,3
Environmental Science,TW,2019,3
Environmental Science,TW,2020,3
Environmental Science,TW,2021,3
Environmental Science,TW,2022,3
Environmental Science,TW,2023,3
Environmental Science,TW,2024,3
Environmental Science,TZ,2015,1
Environmental Science,TZ,2016,1
Environmental Science,TZ,2017,1
Environmental Science,TZ,2018,1
Environmental Science,TZ,2019,1
Environmental Science,TZ,2020,1
Environmental Science,TZ,2021,1
Environmental Science,TZ,2022,1
Environmental Science,US,2015,629
Environmental Science,US,2016,619
Environmental Science,US,2017,607
Environmental Science,US,2018,591
Environmental Science,US,2019,581
Environmental Science,US,2020,564
Environmental Science,US,2021,543
Environmental Science,US,2022,538
Environmental Science,US,2023,527
Environmental Science,US,2024,508
Environmental Science,UY,2015,1
Environmental Science,UY,2016,1
Environmental Science,UY,2017,1
Environmental Science,UY,2018,1
Environmental Science,UY,2019,1
Environmental Science,UY,2020,1
Environmental Science,UY,2021,1
Environmental Science,UY,2022,1
Environmental Science,UY,2023,1
Environmental Science,UY,2024,1
Environmental Science,VN,2020,1
Environmental Science,VN,2021,3
Environmental Science,VN,2022,4
Environmental Science,VN,2023,3
Environmental Science,VN,2024,3
Environmental Science,ZA,2015,11
Environmental Science,ZA,2016,11
Environmental Science,ZA,2017,11
Environmental Science,ZA,2018,10
Environmental Science,ZA,2019,10
Environmental Science,ZA,2020,11
Environmental Science,ZA,2021,12
Environmental Science,ZA,2022,14
Environmental Science,ZA,2023,13
Environmental Science,ZA,2024,14
Health Professions,AE,2015,1
Health Professions,AE,2016,1
Health Professions,AE,2017,1
Health Professions,AT,2015,2
Health Professions,AT,2016,2
Health Professions,AT,2017,1
Health Professions,AT,2018,1
Health Professions,AT,2019,1
Health Professions,AT,2020,1
Health Professions,AT,2021,2
Health Professions,AT,2022,3
Health Professions,AT,2023,4
Health Professions,AT,2024,3
Health Professions,AU,2015,61
Health Professions,AU,2016,64
Health Professions,AU,2017,62
Health Professions,AU,2018,63
Health Professions,AU,2019,65
Health Professions,AU,2020,65
Health Professions,AU,2021,66
Health Professions,AU,2022,71
Health Professions,AU,2023,71
Health Professions,AU,2024,78
Health Professions,BE,2015,5
Health Professions,BE,2016,5
Health Professions,BE,2017,7
Health Professions,BE,2018,6
Health Professions,BE,2019,7
Health Professions,BE,2020,7
Health Professions,BE,2021,8
Health Professions,BE,2022,10
Health Professions,BE,2023,11
Health Professions,BE,2024,12
Health Professions,BG,2015,1
Health Professions,BG,2016,1
Health Professions,BG,2017,1
Health Professions,BR,2015,3
Health Professions,BR,2016,3
Health Professions,BR,2017,3
Health Professions,BR,2018,3
Health Professions,BR,2019,3
Health Professions,BR,2020,3
Health Professions,BR,2021,3
Health Professions,BR,2022,3
Health Professions,BR,2023,2
Health Professions,BR,2024,2
Health Professions,BY,2015,1
Health Professions,BY,2016,1
Health Professions,BY,2017,1
Health Professions,BY,2018,1
Health Professions,BY,2019,1
Health Professions,BY,2020,1
Health Professions,BY,2021,1
Health Professions,BY,2022,1
Health Professions,BY,2023,1
Health Professions,BY,2024,1
Health Professions,CA,2015,97
Health Professions,CA,2016,96
Health Professions,CA,2017,98
Health Professions,CA,2018,101
Health Professions,CA,2019,100
Health Professions,CA,2020,105
Health Professions,CA,2021,108
Health Professions,CA,2022,108
Health Professions,CA,2023,106
Health Professions,CA,2024,110
Health Professions,CH,2015,17
Health Professions,CH,2016,16
Health Professions,CH,2017,15
Health Professions,CH,2018,15
Health Professions,CH,2019,15
Health Professions,CH,2020,15
Health Professions,CH,2021,16
Health Professions,CH,2022,17
Health Professions,CH,2023,19
Health Professions,CH,2024,18
Health Professions,CL,2022,1
Health Professions,CL,2023,1
Health Professions,CL,2024,1
Health Professions,CM,2015,1
Health Professions,CM,2016,1
Health Professions,CM,2017,1
Health Professions,CM,2018,1
Health Professions,CM,2019,1
Health Professions,CM,2020,1
Health Professions,CM,2021,1
Health Professions,CM,2022,1
Health Professions,CM,2023,1
Health Professions,CM,2024,1
Health Professions,CN,2015,4
Health Professions,CN,2016,4
Health Professions,CN,2017,3
Health Professions,CN,2018,3
Health Professions,CN,2019,4
Health Professions,CN,2020,5
Health Professions,CN,2021,6
Health Professions,CN,2022,6
Health Professions,CN,2023,6
Health Professions,CN,2024,7
Health Professions,CNX,2015,5
Health Professions,CNX,2016,5
Health Professions,CNX,2017,4
Health Professions,CNX,2018,4
Health Professions,CNX,2019,5
Health Professions,CNX,2020,7
Health Professions,CNX,2021,8
Health Professions,CNX,2022,8
Health Professions,CNX,2023,9
Health Professions,CNX,2024,10
Health Professions,CZ,2023,1
Health Professions,CZ,2024,1
Health Professions,DE,2015,33
Health Professions,DE,2016,35
Health Professions,DE,2017,35
Health Professions,DE,2018,36
Health Professions,DE,2019,35
Health Professions,DE,2020,35
Health Professions,DE,2021,38
Health Professions,DE,2022,36
Health Professions,DE,2023,35
Health Professions,DE,2024,33
Health Professions,DK,2015,16
Health Professions,DK,2016,16
Health Professions,DK,2017,15
Health Professions,DK,2018,15
Health Professions,DK,2019,16
Health Professions,DK,2020,16
Health Professions,DK,2021,14
Health Professions,DK,2022,15
Health Professions,DK,2023,16
Health Professions,DK,2024,15
Health Professions,EE,2020,1
Health Professions,EE,2021,1
Health Professions,EE,2022,1
Health Professions,EE,2023,1
Health Professions,EE,2024,1
Health Professions,ES,2015,6
Health Professions,ES,2016,7
Health Professions,ES,2017,7
Health Professions,ES,2018,7
Health Professions,ES,2019,6
Health Professions,ES,2020,6
Health Professions,ES,2021,6
Health Professions,ES,2022,6
Health Professions,ES,2023,7
Health Professions,ES,2024,8
Health Professions,FI,2015,18
Health Professions,FI,2016,19
Health Professions,FI,2017,19
Health Professions,FI,2018,19
Health Professions,FI,2019,19
Health Professions,FI,2020,18
Health Professions,FI,2021,19
Health Professions,FI,2022,19
Health Professions,FI,2023,19
Health Professions,FI,2024,18
Health Professions,FR,2015,15
Health Professions,FR,2016,16
Health Professions,FR,2017,15
Health Professions,FR,2018,14
Health Professions,FR,2019,13
Health Professions,FR,2020,13
Health Professions,FR,2021,11
Health Professions,FR,2022,10
Health Professions,FR,2023,11
Health Professions,FR,2024,11
Health Professions,GB,2015,212
Health Professions,GB,2016,208
Health Professions,GB,2017,210
Health Professions,GB,2018,208
Health Professions,GB,2019,208
Health Professions,GB,2020,206
Health Professions,GB,2021,204
Health Professions,GB,2022,206
Health Professions,GB,2023,214
Health Professions,GB,2024,220
Health Professions,GR,2015,1
Health Professions,GR,2016,1
Health Professions,GR,2017,3
Health Professions,GR,2018,3
Health Professions,GR,2019,3
Health Professions,GR,2020,3
Health Professions,GR,2021,3
Health Professions,GR,2022,3
Health Professions,GR,2023,3
Health Professions,GR,2024,3
Health Professions,HK,2020,1
Health Professions,HK,2021,1
Health Professions,HK,2022,1
Health Professions,HK,2023,2
Health Professions,HK,2024,2
Health Professions,HU,2022,1
Health Professions,HU,2023,1
Health Professions,HU,2024,1
Health Professions,IE,2015,3
Health Professions,IE,2016,3
Health Professions,IE,2017,4
Health Professions,IE,2018,3
Health Professions,IE,2019,3
Health Professions,IE,2020,4
Health Professions,IE,2021,5
Health Professions,IE,2022,4
Health Professions,IE,2023,6
Health Professions,IE,2024,7
Health Professions,IL,2015,6
Health Professions,IL,2016,6
Health Professions,IL,2017,6
Health Professions,IL,2018,6
Health Professions,IL,2019,6
Health Professions,IL,2020,6
Health Professions,IL,2021,6
Health Professions,IL,2022,6
Health Professions,IL,2023,6
Health Professions,IL,2024,6
Health Professions,IN,2015,7
Health Professions,IN,2016,6
Health Professions,IN,2017,8
Health Professions,IN,2018,8
Health Professions,IN,2019,6
Health Professions,IN,2020,5
Health Professions,IN,2021,6
Health Professions,IN,2022,6
Health Professions,IN,2023,6
Health Professions,IN,2024,7
Health Professions,IR,2015,1
Health Professions,IR,2016,1
Health Professions,IR,2017,1
Health Professions,IR,2018,1
Health Professions,IR,2019,1
Health Professions,IR,2020,2
Health Professions,IR,2021,3
Health Professions,IR,2022,3
Health Professions,IR,2023,3
Health Professions,IR,2024,3
Health Professions,IS,2015,1
Health Professions,IS,2016,1
Health Professions,IS,2017,1
Health Professions,IS,2018,1
Health Professions,IS,2019,1
Health Professions,IS,2020,1
Health Professions,IS,2021,1
Health Professions,IS,2022,1
Health Professions,IS,2023,1
Health Professions,IS,2024,1
Health Professions,IT,2015,8
Health Professions,IT,2016,8
Health Professions,IT,2017,9
Health Professions,IT,2018,10
Health Professions,IT,2019,8
Health Professions,IT,2020,7
Health Professions,IT,2021,7
Health Professions,IT,2022,8
Health Professions,IT,2023,8
Health Professions,IT,2024,9
Health Professions,JP,2015,8
Health Professions,JP,2016,8
Health Professions,JP,2017,9
Health Professions,JP,2018,11
Health Professions,JP,2019,11
Health Professions,JP,2020,11
Health Professions,JP,2021,9
Health Professions,JP,2022,8
Health Professions,JP,2023,9
Health Professions,JP,2024,9
Health Professions,KE,2015,1
Health Professions,KE,2016,1
Health Professions,KE,2017,1
Health Professions,KE,2018,1
Health Professions,KE,2019,1
Health Professions,KE,2020,1
Health Professions,KE,2021,2
Health Professions,KE,2022,2
Health Professions,KE,2023,2
Health Professions,KE,2024,2
Health Professions,KR,2015,1
Health Professions,KR,2016,2
Health Professions,KR,2017,2
Health Professions,KR,2018,1
Health Professions,KR,2019,2
Health Professions,KR,2020,2
Health Professions,KR,2021,2
Health Professions,KR,2022,2
Health Professions,KR,2023,2
Health Professions,KR,2024,3
Health Professions,KW,2015,1
Health Professions,KW,2016,1
